Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
1912-04-10;CA-2017-109365;2017-11-03;2017-11-08;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Los Angeles;California;2146-07-17;West;OFF-PA-10001725;Office Supplies;Paper;Xerox 1892;1900-04-25;1900-01-03;1900-01-00;1900-02-25
1912-04-11;CA-2017-109365;2017-11-03;2017-11-08;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Los Angeles;California;2146-07-17;West;OFF-BI-10002071;Office Supplies;Binders;Fellowes Black Plastic Comb Bindings;1900-01-09;1900-01-02;1900-01-00;1900-01-03
1912-04-12;CA-2017-109365;2017-11-03;2017-11-08;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Los Angeles;California;2146-07-17;West;OFF-PA-10000477;Office Supplies;Paper;Xerox 22;1900-01-19;1900-01-03;1900-01-00;1900-01-09
1912-04-13;CA-2017-109365;2017-11-03;2017-11-08;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Los Angeles;California;2146-07-17;West;OFF-PA-10004359;Office Supplies;Paper;Multicolor Computer Printout Paper;1900-11-09;1900-01-03;1900-01-00;1900-05-29
1912-04-14;CA-2016-162621;2016-09-05;2016-09-11;Standard Class;CA-12055;Cathy Armstrong;Home Office;United States;Houston;Texas;2110-11-30;Central;OFF-BI-10000962;Office Supplies;Binders;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";1900-01-16;1900-01-05;1900-01-00;###############################################################################################################################################################################################################################################################
1912-04-15;CA-2016-162621;2016-09-05;2016-09-11;Standard Class;CA-12055;Cathy Armstrong;Home Office;United States;Houston;Texas;2110-11-30;Central;OFF-SU-10003567;Office Supplies;Supplies;Stiletto Hand Letter Openers;1900-03-09;1900-01-09;1900-01-00;###############################################################################################################################################################################################################################################################
1912-04-16;CA-2016-162621;2016-09-05;2016-09-11;Standard Class;CA-12055;Cathy Armstrong;Home Office;United States;Houston;Texas;2110-11-30;Central;OFF-BI-10003708;Office Supplies;Binders;"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""";1900-01-04;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1912-04-17;CA-2018-105921;2018-08-14;2018-08-21;Standard Class;JM-15250;Janet Martin;Consumer;United States;Los Angeles;California;2146-06-30;West;FUR-TA-10001095;Furniture;Tables;Chromcraft Round Conference Tables;1901-02-21;1900-01-03;1900-01-00;1900-01-05
1912-04-18;CA-2015-150798;2015-12-01;2015-12-03;Second Class;JK-15730;Joe Kamberova;Consumer;United States;Columbus;Ohio;2018-05-09;East;TEC-CO-10001571;Technology;Copiers;Sharp 1540cs Digital Laser Copier;1901-10-20;1900-01-02;1900-01-00;1900-04-18
1912-04-19;CA-2015-150798;2015-12-01;2015-12-03;Second Class;JK-15730;Joe Kamberova;Consumer;United States;Columbus;Ohio;2018-05-09;East;FUR-FU-10000221;Furniture;Furnishings;Master Caster Door Stop, Brown;1900-01-08;1900-01-02;1900-01-00;1900-01-01
1912-04-20;CA-2015-150798;2015-12-01;2015-12-03;Second Class;JK-15730;Joe Kamberova;Consumer;United States;Columbus;Ohio;2018-05-09;East;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;1900-02-05;1900-01-07;1900-01-00;1900-01-12
1912-04-21;CA-2015-150798;2015-12-01;2015-12-03;Second Class;JK-15730;Joe Kamberova;Consumer;United States;Columbus;Ohio;2018-05-09;East;FUR-CH-10000015;Furniture;Chairs;Hon Multipurpose Stacking Arm Chairs;1902-06-27;1900-01-06;1900-01-00;###############################################################################################################################################################################################################################################################
1912-04-22;CA-2018-112753;2018-06-18;2018-06-23;Standard Class;CC-12670;Craig Carreira;Consumer;United States;Los Angeles;California;2146-06-30;West;FUR-BO-10004015;Furniture;Bookcases;Bush Andora Bookcase, Maple/Graphite Gray Finish;1902-07-05;1900-01-09;1900-01-00;1900-03-15
1912-04-23;CA-2018-112753;2018-06-18;2018-06-23;Standard Class;CC-12670;Craig Carreira;Consumer;United States;Los Angeles;California;2146-06-30;West;OFF-PA-10002036;Office Supplies;Paper;Xerox 1930;1900-02-07;1900-01-06;1900-01-00;1900-01-19
1912-04-24;CA-2018-155075;2018-12-02;2018-12-09;Standard Class;GW-14605;Giulietta Weimer;Consumer;United States;Philadelphia;Pennsylvania;1952-05-26;East;OFF-BI-10003650;Office Supplies;Binders;GBC DocuBind 300 Electric Binding Machine;1901-09-22;1900-01-04;1900-01-00;###############################################################################################################################################################################################################################################################
1912-04-25;CA-2015-103401;2015-11-21;2015-11-26;Standard Class;GR-14560;Georgia Rosenberg;Corporate;United States;San Francisco;California;2157-08-29;West;OFF-PA-10003309;Office Supplies;Paper;Xerox 211;1900-01-12;1900-01-02;1900-01-00;1900-01-06
1912-04-26;CA-2017-124814;2017-04-10;2017-04-16;Standard Class;FM-14215;Filia McAdams;Corporate;United States;Bakersfield;California;2155-06-20;West;OFF-PA-10002787;Office Supplies;Paper;Xerox 227;1900-01-12;1900-01-02;1900-01-00;1900-01-06
1912-04-27;CA-2017-124814;2017-04-10;2017-04-16;Standard Class;FM-14215;Filia McAdams;Corporate;United States;Bakersfield;California;2155-06-20;West;OFF-BI-10000174;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;1900-01-23;1900-01-05;1900-01-00;1900-01-08
1912-04-28;CA-2015-116757;2015-06-30;2015-07-04;Standard Class;MS-17980;Michael Stewart;Corporate;United States;Houston;Texas;2111-01-28;Central;OFF-PA-10002005;Office Supplies;Paper;Xerox 225;1900-01-25;1900-01-05;1900-01-00;1900-01-09
1912-04-29;CA-2015-116757;2015-06-30;2015-07-04;Standard Class;MS-17980;Michael Stewart;Corporate;United States;Houston;Texas;2111-01-28;Central;OFF-FA-10002815;Office Supplies;Fasteners;Staples;1900-01-21;1900-01-06;1900-01-00;1900-01-07
1912-04-30;US-2015-138247;2015-12-24;2015-12-29;Standard Class;BF-11170;Ben Ferrer;Home Office;United States;Los Angeles;California;2146-07-13;West;TEC-PH-10000213;Technology;Phones;Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black;1900-06-21;1900-01-07;1900-01-00;1900-01-17
1912-05-01;US-2015-138247;2015-12-24;2015-12-29;Standard Class;BF-11170;Ben Ferrer;Home Office;United States;Los Angeles;California;2146-07-13;West;OFF-AP-10000828;Office Supplies;Appliances;Avanti 4.4 Cu. Ft. Refrigerator;1900-12-26;1900-01-02;1900-01-00;1900-04-10
1912-05-02;US-2015-138247;2015-12-24;2015-12-29;Standard Class;BF-11170;Ben Ferrer;Home Office;United States;Los Angeles;California;2146-07-13;West;TEC-AC-10004708;Technology;Accessories;Sony 32GB Class 10 Micro SDHC R40 Memory Card;1900-03-02;1900-01-03;1900-01-00;1900-01-13
1912-05-03;US-2015-138247;2015-12-24;2015-12-29;Standard Class;BF-11170;Ben Ferrer;Home Office;United States;Los Angeles;California;2146-07-13;West;TEC-PH-10001530;Technology;Phones;Cisco Unified IP Phone 7945G VoIP phone;1902-03-28;1900-01-03;1900-01-00;1900-02-20
1912-05-04;US-2015-138247;2015-12-24;2015-12-29;Standard Class;BF-11170;Ben Ferrer;Home Office;United States;Los Angeles;California;2146-07-13;West;OFF-ST-10002301;Office Supplies;Storage;Tennsco Commercial Shelving;1900-01-20;1900-01-01;1900-01-00;1900-01-00
1912-05-05;US-2015-138247;2015-12-24;2015-12-29;Standard Class;BF-11170;Ben Ferrer;Home Office;United States;Los Angeles;California;2146-07-13;West;FUR-FU-10002554;Furniture;Furnishings;Westinghouse Floor Lamp with Metal Mesh Shade, Black;1900-01-23;1900-01-01;1900-01-00;1900-01-05
1912-05-06;CA-2018-167003;2018-05-23;2018-05-29;Standard Class;VS-21820;Vivek Sundaresam;Consumer;United States;Los Angeles;California;2146-07-04;West;FUR-TA-10001520;Furniture;Tables;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;1900-06-19;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1912-05-07;CA-2017-119935;2017-11-10;2017-11-14;Standard Class;KM-16225;Kalyca Meade;Corporate;United States;Springfield;Missouri;2080-03-02;Central;FUR-FU-10001085;Furniture;Furnishings;3M Polarizing Light Filter Sleeves;1900-02-06;1900-01-02;1900-01-00;1900-01-17
1912-05-08;CA-2017-119935;2017-11-10;2017-11-14;Standard Class;KM-16225;Kalyca Meade;Corporate;United States;Springfield;Missouri;2080-03-02;Central;OFF-BI-10001597;Office Supplies;Binders;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";1900-03-21;1900-01-02;1900-01-00;1900-02-08
1912-05-09;CA-2017-118969;2017-10-02;2017-10-03;First Class;LP-17095;Liz Preis;Consumer;United States;Phoenix;Arizona;2132-10-12;West;OFF-BI-10002429;Office Supplies;Binders;Premier Elliptical Ring Binder, Black;1900-02-23;1900-01-06;1900-01-00;###############################################################################################################################################################################################################################################################
1912-05-10;CA-2017-145240;2017-09-06;2017-09-08;First Class;BG-11740;Bruce Geld;Consumer;United States;Houston;Texas;2111-01-03;Central;OFF-ST-10001590;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;1900-01-10;1900-01-01;1900-01-00;1900-01-00
1912-05-11;CA-2017-120873;2017-10-27;2017-11-01;Second Class;BW-11200;Ben Wallace;Consumer;United States;Hampton;Virginia;1964-10-16;South;FUR-CH-10000847;Furniture;Chairs;Global Executive Mid-Back Manager's Chair;1900-10-16;1900-01-01;1900-01-00;1900-03-15
1912-05-12;US-2018-111920;2018-10-22;2018-10-26;Standard Class;PS-18970;Paul Stevenson;Home Office;United States;Tulsa;Oklahoma;2102-12-19;Central;OFF-AR-10003179;Office Supplies;Art;Dixon Ticonderoga Core-Lock Colored Pencils;1900-02-05;1900-01-04;1900-01-00;1900-01-12
1912-05-13;US-2017-128678;2017-09-15;2017-09-20;Standard Class;RB-19570;Rob Beeghly;Consumer;United States;Seattle;Washington;2168-08-06;West;OFF-PA-10000807;Office Supplies;Paper;"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad";1900-01-21;1900-01-05;1900-01-00;1900-01-10
1912-05-14;US-2017-128678;2017-09-15;2017-09-20;Standard Class;RB-19570;Rob Beeghly;Consumer;United States;Seattle;Washington;2168-08-06;West;OFF-BI-10002103;Office Supplies;Binders;Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl;1900-02-17;1900-01-07;1900-01-00;1900-01-15
1912-05-15;CA-2017-101385;2017-09-25;2017-10-01;Standard Class;JW-16075;Julia West;Consumer;United States;San Francisco;California;2157-08-28;West;OFF-AR-10004441;Office Supplies;Art;BIC Brite Liner Highlighters;1900-01-16;1900-01-04;1900-01-00;1900-01-06
1912-05-16;CA-2018-107167;2018-06-10;2018-06-14;Standard Class;ND-18460;Neil Ducich;Corporate;United States;Jacksonville;Florida;1988-03-14;South;OFF-ST-10003805;Office Supplies;Storage;24 Capacity Maxi Data Binder Racks, Pearl;1903-09-08;1900-01-08;1900-01-00;1900-03-24
1912-05-17;CA-2015-109491;2015-02-20;2015-02-26;Standard Class;LC-16930;Linda Cazamias;Corporate;United States;Richmond;Indiana;2029-09-13;Central;TEC-AC-10001284;Technology;Accessories;Enermax Briskie RF Wireless Keyboard and Mouse Combo;1900-03-02;1900-01-03;1900-01-00;1900-01-22
1912-05-18;CA-2015-109491;2015-02-20;2015-02-26;Standard Class;LC-16930;Linda Cazamias;Corporate;United States;Richmond;Indiana;2029-09-13;Central;FUR-FU-10000221;Furniture;Furnishings;Master Caster Door Stop, Brown;1900-01-20;1900-01-04;1900-01-00;1900-01-06
1912-05-19;CA-2018-105445;2018-02-20;2018-02-25;Second Class;BP-11095;Bart Pistole;Corporate;United States;Louisville;Colorado;2119-02-07;West;OFF-FA-10001229;Office Supplies;Fasteners;Staples;1900-01-09;1900-01-03;1900-01-00;1900-01-03
1912-05-20;CA-2015-107454;2015-11-02;2015-11-06;Standard Class;RD-19720;Roger Demir;Consumer;United States;New York City;New York;1927-06-11;East;OFF-LA-10001569;Office Supplies;Labels;Avery 499;1900-02-03;1900-01-07;1900-01-00;1900-01-16
1912-05-21;CA-2015-107454;2015-11-02;2015-11-06;Standard Class;RD-19720;Roger Demir;Consumer;United States;New York City;New York;1927-06-11;East;FUR-FU-10004018;Furniture;Furnishings;Tensor Computer Mounted Lamp;1900-03-29;1900-01-06;1900-01-00;1900-01-24
1912-05-22;US-2018-105046;2018-07-17;2018-07-23;Standard Class;BE-11335;Bill Eplett;Home Office;United States;Rome;New York;1936-10-17;East;TEC-PH-10004536;Technology;Phones;Avaya 5420 Digital phone;1900-09-25;1900-01-02;1900-01-00;1900-03-07
1912-05-23;US-2018-105046;2018-07-17;2018-07-23;Standard Class;BE-11335;Bill Eplett;Home Office;United States;Rome;New York;1936-10-17;East;OFF-PA-10004353;Office Supplies;Paper;Southworth 25% Cotton Premium Laser Paper and Envelopes;1900-04-08;1900-01-05;1900-01-00;1900-02-16
1912-05-24;US-2018-105046;2018-07-17;2018-07-23;Standard Class;BE-11335;Bill Eplett;Home Office;United States;Rome;New York;1936-10-17;East;FUR-FU-10004848;Furniture;Furnishings;DAX Solid Wood Frames;1900-02-08;1900-01-04;1900-01-00;1900-01-14
1912-05-25;CA-2018-152856;2018-09-08;2018-09-10;Second Class;RS-19765;Roland Schwarz;Corporate;United States;Marion;Ohio;2018-07-21;East;TEC-AC-10004864;Technology;Accessories;Memorex Micro Travel Drive 32 GB;1900-04-25;1900-01-04;1900-01-00;1900-02-02
1912-05-26;CA-2017-134691;2017-11-14;2017-11-18;Standard Class;KC-16540;Kelly Collister;Consumer;United States;Houston;Texas;2110-12-05;Central;OFF-BI-10002393;Office Supplies;Binders;Binder Posts;1900-01-02;1900-01-02;1900-01-00;###############################################################################################################################################################################################################################################################
1912-05-27;CA-2017-118759;2017-11-14;2017-11-17;First Class;MB-17305;Maria Bertelson;Consumer;United States;New York City;New York;1927-05-27;East;FUR-CH-10002335;Furniture;Chairs;Hon GuestStacker Chair;1901-02-11;1900-01-02;1900-01-00;1900-03-12
1912-05-28;CA-2017-118759;2017-11-14;2017-11-17;First Class;MB-17305;Maria Bertelson;Consumer;United States;New York City;New York;1927-05-27;East;OFF-ST-10001590;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;1900-02-09;1900-01-03;1900-01-00;1900-01-10
1912-05-29;CA-2015-140403;2015-10-10;2015-10-10;Same Day;TN-21040;Tanja Norvell;Home Office;United States;Manteca;California;2161-01-06;West;FUR-CH-10002774;Furniture;Chairs;Global Deluxe Stacking Chair, Gray;1900-05-01;1900-01-03;1900-01-00;1900-01-13
1912-05-30;CA-2015-140403;2015-10-10;2015-10-10;Same Day;TN-21040;Tanja Norvell;Home Office;United States;Manteca;California;2161-01-06;West;OFF-EN-10001219;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes";1900-01-15;1900-01-02;1900-01-00;1900-01-07
1912-05-31;CA-2016-163104;2016-03-19;2016-03-26;Standard Class;MC-18130;Mike Caudle;Corporate;United States;Los Angeles;California;2146-06-02;West;OFF-PA-10001947;Office Supplies;Paper;Xerox 1974;1900-01-11;1900-01-02;1900-01-00;1900-01-05
1912-06-01;CA-2018-138464;2018-07-08;2018-07-12;Standard Class;VF-21715;Vicky Freymann;Home Office;United States;Seattle;Washington;2168-08-16;West;FUR-FU-10003142;Furniture;Furnishings;Master Big Foot Doorstop, Beige;1900-01-15;1900-01-03;1900-01-00;1900-01-04
1912-06-02;CA-2018-138464;2018-07-08;2018-07-12;Standard Class;VF-21715;Vicky Freymann;Home Office;United States;Seattle;Washington;2168-08-16;West;OFF-BI-10001543;Office Supplies;Binders;GBC VeloBinder Manual Binding System;1900-03-26;1900-01-03;1900-01-00;1900-01-30
1912-06-03;CA-2018-138464;2018-07-08;2018-07-12;Standard Class;VF-21715;Vicky Freymann;Home Office;United States;Seattle;Washington;2168-08-16;West;OFF-AR-10003560;Office Supplies;Art;Zebra Zazzle Fluorescent Highlighters;1900-01-18;1900-01-03;1900-01-00;1900-01-06
